id,transaction_id,item,item_category,quantity,price_per_unit,total_spent,spending_category,payment_method,payment_type,location,transaction_date,transaction_month,transaction_day,day_type
6974,TXN_7221831,Coffee,Drink,3,2,6.00,Medium,"Credit Card",Electronic,Unknown,2023-03-26,March,Sunday,Weekend
6975,TXN_9292025,Unknown,Unknown,2,5,10.00,Medium,"Digital Wallet",Electronic,In-store,2023-03-25,March,Saturday,Weekend
6976,TXN_5878649,Salad,Food,3,5,15.00,High,Unknown,Unknown,Takeaway,2023-02-15,February,Wednesday,Weekday
6978,TXN_4548565,Juice,Drink,4,3,12.00,Medium,Unknown,Unknown,In-store,2023-02-17,February,Friday,Weekday
6979,TXN_8155535,Cake,Dessert,1,3,3.00,Low,Unknown,Unknown,Takeaway,2023-03-13,March,Monday,Weekday
6980,TXN_2716940,Coffee,Drink,1,2,2.00,Low,Unknown,Unknown,Unknown,2023-11-27,November,Monday,Weekday
6981,TXN_7511351,Tea,Drink,4,1.5,6.00,Medium,Cash,Cash,Takeaway,2023-10-07,October,Saturday,Weekend
6982,TXN_4749986,Tea,Drink,5,1.5,7.50,Medium,Unknown,Unknown,Takeaway,2023-05-26,May,Friday,Weekday
6983,TXN_5301926,Cake,Dessert,1,3,3.00,Low,"Digital Wallet",Electronic,Takeaway,2023-11-13,November,Monday,Weekday
6985,TXN_5205595,Juice,Drink,1,3,3.00,Low,Unknown,Unknown,In-store,2023-03-01,March,Wednesday,Weekday
6986,TXN_1917336,Sandwich,Food,3,4,12.00,Medium,Cash,Cash,In-store,2023-04-12,April,Wednesday,Weekday
6988,TXN_9020641,Cake,Dessert,4,3,12.00,Medium,"Credit Card",Electronic,In-store,2023-06-27,June,Tuesday,Weekday
6989,TXN_8276063,Coffee,Drink,1,2,2.00,Low,"Credit Card",Electronic,Unknown,2023-01-06,January,Friday,Weekday
6990,TXN_5238755,Cookie,Dessert,3,1,3.00,Low,Unknown,Unknown,Takeaway,2023-06-01,June,Thursday,Weekday
6991,TXN_2379467,Coffee,Drink,5,2,10.00,Medium,Unknown,Unknown,Unknown,2023-04-01,April,Saturday,Weekend
6992,TXN_5931551,Sandwich,Food,4,4,16.00,High,Unknown,Unknown,In-store,2023-03-28,March,Tuesday,Weekday
6993,TXN_1020478,Coffee,Drink,1,2,2.00,Low,"Digital Wallet",Electronic,Takeaway,2023-03-09,March,Thursday,Weekday
6994,TXN_1342487,Juice,Drink,3,3,9.00,Medium,"Credit Card",Electronic,Unknown,2023-09-21,September,Thursday,Weekday
6995,TXN_1837617,Juice,Drink,3,3,9.00,Medium,Unknown,Unknown,Unknown,2023-01-16,January,Monday,Weekday
6997,TXN_5176767,Smoothie,Drink,4,4,16.00,High,Unknown,Unknown,Takeaway,2023-05-03,May,Wednesday,Weekday
6998,TXN_7413282,Cake,Dessert,5,3,15.00,High,Unknown,Unknown,Unknown,2023-10-13,October,Friday,Weekday
6999,TXN_3454881,Salad,Food,1,5,5.00,Medium,Cash,Cash,In-store,2023-11-29,November,Wednesday,Weekday
7000,TXN_2259102,Sandwich,Food,2,4,8.00,Medium,Unknown,Unknown,Unknown,2023-02-19,February,Sunday,Weekend
7001,TXN_6043396,Sandwich,Food,3,4,12.00,Medium,Unknown,Unknown,In-store,2023-10-07,October,Saturday,Weekend
7002,TXN_5713298,Smoothie,Drink,2,4,8.00,Medium,"Credit Card",Electronic,Unknown,2023-07-14,July,Friday,Weekday
7003,TXN_4472969,Juice,Drink,1,3,3.00,Low,"Credit Card",Electronic,Unknown,2023-09-15,September,Friday,Weekday
7004,TXN_7041367,Cookie,Dessert,4,1,4.00,Low,Unknown,Unknown,Unknown,2023-01-04,January,Wednesday,Weekday
7005,TXN_4975029,Smoothie,Drink,4,4,16.00,High,Cash,Cash,In-store,2023-04-23,April,Sunday,Weekend
7006,TXN_3045673,Smoothie,Drink,3,4,12.00,Medium,"Digital Wallet",Electronic,Unknown,2023-06-24,June,Saturday,Weekend
7007,TXN_1905459,Smoothie,Drink,3,4,12.00,Medium,"Digital Wallet",Electronic,Unknown,2023-08-18,August,Friday,Weekday
7008,TXN_7262554,Salad,Food,3,5,15.00,High,"Credit Card",Electronic,Unknown,2023-07-08,July,Saturday,Weekend
7009,TXN_9493077,Cake,Dessert,4,3,12.00,Medium,"Credit Card",Electronic,Unknown,2023-01-10,January,Tuesday,Weekday
7010,TXN_2662720,Juice,Drink,5,3,15.00,High,Unknown,Unknown,Unknown,2023-09-18,September,Monday,Weekday
7011,TXN_4361614,Smoothie,Drink,2,4,8.00,Medium,Unknown,Unknown,Takeaway,2023-04-28,April,Friday,Weekday
7012,TXN_9705971,Juice,Drink,2,3,6.00,Medium,"Credit Card",Electronic,Takeaway,2023-09-02,September,Saturday,Weekend
7013,TXN_3493771,Cake,Dessert,2,3,6.00,Medium,Unknown,Unknown,Unknown,2023-02-13,February,Monday,Weekday
7014,TXN_8966922,Juice,Drink,4,3,12.00,Medium,Unknown,Unknown,Takeaway,2023-11-10,November,Friday,Weekday
7015,TXN_1665056,Salad,Food,5,5,25.00,High,Cash,Cash,Unknown,2023-01-05,January,Thursday,Weekday
7016,TXN_4809626,Coffee,Drink,5,2,10.00,Medium,Cash,Cash,Takeaway,2023-02-18,February,Saturday,Weekend
7017,TXN_8640673,Juice,Drink,2,3,6.00,Medium,Cash,Cash,In-store,2023-09-11,September,Monday,Weekday
7018,TXN_7311815,Cookie,Dessert,4,1,4.00,Low,Unknown,Unknown,Takeaway,2023-05-11,May,Thursday,Weekday
7019,TXN_2904046,Smoothie,Drink,1,4,4.00,Low,"Credit Card",Electronic,In-store,2023-12-11,December,Monday,Weekday
7020,TXN_5171248,Cake,Dessert,5,3,15.00,High,"Digital Wallet",Electronic,In-store,2023-06-14,June,Wednesday,Weekday
7021,TXN_4793771,Cake,Dessert,4,3,12.00,Medium,Cash,Cash,Unknown,2023-12-26,December,Tuesday,Weekday
7022,TXN_8211198,Juice,Drink,3,3,9.00,Medium,"Credit Card",Electronic,Unknown,2023-01-24,January,Tuesday,Weekday
7023,TXN_9743274,Tea,Drink,5,1.5,7.50,Medium,Unknown,Unknown,Unknown,2023-01-25,January,Wednesday,Weekday
7024,TXN_2201235,Tea,Drink,1,1.5,1.50,Low,"Digital Wallet",Electronic,Unknown,2023-12-17,December,Sunday,Weekend
7025,TXN_8107005,Juice,Drink,3,3,9.00,Medium,Unknown,Unknown,Unknown,2023-09-15,September,Friday,Weekday
7026,TXN_6476719,Juice,Drink,5,3,15.00,High,Cash,Cash,Takeaway,2023-06-04,June,Sunday,Weekend
7027,TXN_7857126,Cookie,Dessert,4,1,4.00,Low,Cash,Cash,Takeaway,2023-08-21,August,Monday,Weekday
7028,TXN_2907979,Juice,Drink,3,3,9.00,Medium,Cash,Cash,Unknown,2023-06-18,June,Sunday,Weekend
7029,TXN_5518232,Salad,Food,3,5,15.00,High,Unknown,Unknown,Takeaway,2023-05-01,May,Monday,Weekday
7030,TXN_5179245,Juice,Drink,3,3,9.00,Medium,"Credit Card",Electronic,Unknown,2023-04-17,April,Monday,Weekday
7031,TXN_2940613,Juice,Drink,4,3,12.00,Medium,Cash,Cash,Unknown,2023-06-28,June,Wednesday,Weekday
7032,TXN_3770267,Cake,Dessert,2,3,6.00,Medium,Unknown,Unknown,Unknown,2023-10-21,October,Saturday,Weekend
7033,TXN_5010968,Smoothie,Drink,2,4,8.00,Medium,"Digital Wallet",Electronic,Unknown,2023-12-03,December,Sunday,Weekend
7034,TXN_6540200,Tea,Drink,2,1.5,3.00,Low,"Digital Wallet",Electronic,In-store,2023-10-23,October,Monday,Weekday
7035,TXN_6294315,Cookie,Dessert,2,1,2.00,Low,"Digital Wallet",Electronic,Unknown,2023-04-04,April,Tuesday,Weekday
7036,TXN_2407379,Smoothie,Drink,4,4,16.00,High,"Digital Wallet",Electronic,Unknown,2023-03-13,March,Monday,Weekday
7037,TXN_8487985,Juice,Drink,5,3,15.00,High,Unknown,Unknown,Takeaway,2023-05-09,May,Tuesday,Weekday
7038,TXN_7486118,Sandwich,Food,4,4,16.00,High,Unknown,Unknown,Takeaway,2023-05-22,May,Monday,Weekday
7039,TXN_8552898,Coffee,Drink,5,2,10.00,Medium,"Credit Card",Electronic,Takeaway,2023-11-06,November,Monday,Weekday
7040,TXN_4083004,Sandwich,Food,5,4,20.00,High,Unknown,Unknown,Takeaway,2023-03-06,March,Monday,Weekday
7041,TXN_5316852,Coffee,Drink,2,2,4.00,Low,"Digital Wallet",Electronic,Unknown,2023-04-08,April,Saturday,Weekend
7042,TXN_5424614,Cake,Dessert,1,3,3.00,Low,Unknown,Unknown,In-store,2023-11-12,November,Sunday,Weekend
7044,TXN_3635628,Sandwich,Food,3,4,12.00,Medium,"Digital Wallet",Electronic,In-store,2023-10-28,October,Saturday,Weekend
7045,TXN_4787754,Juice,Drink,2,3,6.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-08-31,August,Thursday,Weekday
7046,TXN_6271598,Juice,Drink,5,3,15.00,High,Cash,Cash,Unknown,2023-08-18,August,Friday,Weekday
7047,TXN_1292430,Smoothie,Drink,1,4,4.00,Low,"Credit Card",Electronic,Takeaway,2023-03-09,March,Thursday,Weekday
7048,TXN_3554772,Tea,Drink,3,1.5,4.50,Low,"Credit Card",Electronic,Unknown,2023-10-06,October,Friday,Weekday
7049,TXN_9176533,Cake,Dessert,3,3,9.00,Medium,"Credit Card",Electronic,Unknown,2023-10-14,October,Saturday,Weekend
7050,TXN_7562313,Cake,Dessert,2,3,6.00,Medium,Unknown,Unknown,Unknown,2023-12-15,December,Friday,Weekday
7051,TXN_5226399,Unknown,Unknown,4,3,12.00,Medium,Unknown,Unknown,Takeaway,2023-01-19,January,Thursday,Weekday
7052,TXN_9454387,Salad,Food,2,5,10.00,Medium,Cash,Cash,Takeaway,2023-01-02,January,Monday,Weekday
7053,TXN_1228474,Smoothie,Drink,4,4,16.00,High,Unknown,Unknown,In-store,2023-11-20,November,Monday,Weekday
7054,TXN_9188774,Tea,Drink,1,1.5,1.50,Low,"Digital Wallet",Electronic,Takeaway,2023-04-14,April,Friday,Weekday
7055,TXN_2470530,Cake,Dessert,1,3,3.00,Low,"Digital Wallet",Electronic,Takeaway,2023-03-21,March,Tuesday,Weekday
7056,TXN_9660362,Cake,Dessert,2,3,6.00,Medium,"Credit Card",Electronic,Takeaway,2023-08-16,August,Wednesday,Weekday
7057,TXN_9376428,Unknown,Unknown,1,5,5.00,Medium,"Credit Card",Electronic,Takeaway,2023-10-30,October,Monday,Weekday
7058,TXN_9685716,Cookie,Dessert,2,1,2.00,Low,"Digital Wallet",Electronic,Unknown,2023-02-26,February,Sunday,Weekend
7059,TXN_6498718,Coffee,Drink,4,2,8.00,Medium,Unknown,Unknown,Unknown,2023-03-18,March,Saturday,Weekend
7060,TXN_9281939,Unknown,Unknown,3,1.5,4.50,Low,Cash,Cash,In-store,2023-05-22,May,Monday,Weekday
7061,TXN_3678804,Unknown,Unknown,3,2,6.00,Medium,"Digital Wallet",Electronic,Unknown,2023-10-20,October,Friday,Weekday
7062,TXN_1602435,Smoothie,Drink,1,4,4.00,Low,Cash,Cash,Unknown,2023-12-01,December,Friday,Weekday
7063,TXN_7493800,Cake,Dessert,5,3,15.00,High,"Credit Card",Electronic,Takeaway,2023-08-16,August,Wednesday,Weekday
7064,TXN_6021363,Sandwich,Food,2,4,8.00,Medium,"Credit Card",Electronic,Takeaway,2023-01-11,January,Wednesday,Weekday
7065,TXN_2347248,Salad,Food,1,5,5.00,Medium,"Credit Card",Electronic,Unknown,2023-11-11,November,Saturday,Weekend
7066,TXN_1434598,Sandwich,Food,5,4,20.00,High,Cash,Cash,Takeaway,2023-11-18,November,Saturday,Weekend
7067,TXN_6833564,Smoothie,Drink,5,4,20.00,High,Unknown,Unknown,Unknown,2023-04-21,April,Friday,Weekday
7068,TXN_8518812,Cookie,Dessert,3,1,3.00,Low,Unknown,Unknown,In-store,2023-06-22,June,Thursday,Weekday
7069,TXN_3732426,Sandwich,Food,2,4,8.00,Medium,"Digital Wallet",Electronic,Unknown,2023-03-07,March,Tuesday,Weekday
7070,TXN_9871036,Smoothie,Drink,1,4,4.00,Low,Unknown,Unknown,Takeaway,2023-07-02,July,Sunday,Weekend
7071,TXN_9411395,Coffee,Drink,5,2,10.00,Medium,Unknown,Unknown,Unknown,2023-05-12,May,Friday,Weekday
7072,TXN_3274591,Juice,Drink,5,3,15.00,High,Unknown,Unknown,Takeaway,2023-04-09,April,Sunday,Weekend
7073,TXN_8675558,Tea,Drink,5,1.5,7.50,Medium,Unknown,Unknown,In-store,2023-05-23,May,Tuesday,Weekday
7074,TXN_2073001,Coffee,Drink,2,2,4.00,Low,"Digital Wallet",Electronic,Unknown,2023-11-22,November,Wednesday,Weekday
7075,TXN_2477650,Cookie,Dessert,1,1,1.00,Low,Cash,Cash,Takeaway,2023-10-24,October,Tuesday,Weekday
7076,TXN_8413251,Sandwich,Food,3,4,12.00,Medium,Cash,Cash,Takeaway,2023-08-18,August,Friday,Weekday
7077,TXN_9284622,Unknown,Unknown,1,2,2.00,Low,"Credit Card",Electronic,Unknown,2023-05-15,May,Monday,Weekday
7078,TXN_1963345,Smoothie,Drink,4,4,16.00,High,Unknown,Unknown,In-store,2023-10-12,October,Thursday,Weekday
7079,TXN_4987376,Tea,Drink,2,1.5,3.00,Low,"Digital Wallet",Electronic,Takeaway,2023-08-20,August,Sunday,Weekend
7080,TXN_6990331,Juice,Drink,1,3,3.00,Low,"Digital Wallet",Electronic,Unknown,2023-07-30,July,Sunday,Weekend
7081,TXN_7815076,Juice,Drink,5,3,15.00,High,Cash,Cash,Unknown,2023-12-16,December,Saturday,Weekend
7082,TXN_6332405,Juice,Drink,3,3,9.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-12-03,December,Sunday,Weekend
7084,TXN_1529961,Smoothie,Drink,4,4,16.00,High,"Credit Card",Electronic,Unknown,2023-09-29,September,Friday,Weekday
7085,TXN_6897172,Coffee,Drink,4,2,8.00,Medium,"Digital Wallet",Electronic,Unknown,2023-12-08,December,Friday,Weekday
7086,TXN_8860052,Cake,Dessert,5,3,15.00,High,"Credit Card",Electronic,Takeaway,2023-07-18,July,Tuesday,Weekday
7087,TXN_9196694,Cake,Dessert,4,3,12.00,Medium,Unknown,Unknown,In-store,2023-03-23,March,Thursday,Weekday
7088,TXN_6732833,Salad,Food,1,5,5.00,Medium,"Digital Wallet",Electronic,In-store,2023-07-21,July,Friday,Weekday
7089,TXN_3783903,Tea,Drink,4,1.5,6.00,Medium,Unknown,Unknown,Unknown,2023-06-25,June,Sunday,Weekend
7091,TXN_7362526,Juice,Drink,1,3,3.00,Low,"Credit Card",Electronic,Takeaway,2023-09-16,September,Saturday,Weekend
7092,TXN_6007721,Unknown,Unknown,4,4,16.00,High,Cash,Cash,In-store,2023-08-21,August,Monday,Weekday
7093,TXN_4378637,Cookie,Dessert,1,1,1.00,Low,Unknown,Unknown,Takeaway,2023-05-12,May,Friday,Weekday
7094,TXN_6232398,Juice,Drink,2,3,6.00,Medium,Cash,Cash,In-store,2023-07-05,July,Wednesday,Weekday
7097,TXN_7514047,Unknown,Unknown,1,5,5.00,Medium,Cash,Cash,Unknown,2023-03-08,March,Wednesday,Weekday
7098,TXN_2391245,Unknown,Unknown,4,2,8.00,Medium,"Digital Wallet",Electronic,In-store,2023-04-13,April,Thursday,Weekday
7099,TXN_6324687,Smoothie,Drink,1,4,4.00,Low,"Credit Card",Electronic,Takeaway,2023-03-03,March,Friday,Weekday
7100,TXN_2715086,Juice,Drink,2,3,6.00,Medium,Cash,Cash,Unknown,2023-11-03,November,Friday,Weekday
7101,TXN_4375708,Sandwich,Food,4,4,16.00,High,"Credit Card",Electronic,Takeaway,2023-08-01,August,Tuesday,Weekday
7102,TXN_7670296,Juice,Drink,2,3,6.00,Medium,Cash,Cash,Takeaway,2023-01-25,January,Wednesday,Weekday
7104,TXN_1444932,Smoothie,Drink,1,4,4.00,Low,Cash,Cash,In-store,2023-05-24,May,Wednesday,Weekday
7105,TXN_4898346,Smoothie,Drink,2,4,8.00,Medium,Cash,Cash,Unknown,2023-05-07,May,Sunday,Weekend
7106,TXN_2716377,Juice,Drink,4,3,12.00,Medium,Cash,Cash,Unknown,2023-01-03,January,Tuesday,Weekday
7107,TXN_2747156,Cookie,Dessert,1,1,1.00,Low,Unknown,Unknown,In-store,2023-01-29,January,Sunday,Weekend
7108,TXN_9775984,Juice,Drink,2,3,6.00,Medium,"Credit Card",Electronic,In-store,2023-10-09,October,Monday,Weekday
7109,TXN_2807324,Sandwich,Food,2,4,8.00,Medium,Cash,Cash,Unknown,2023-11-13,November,Monday,Weekday
7110,TXN_4002142,Cake,Dessert,5,3,15.00,High,Unknown,Unknown,Unknown,2023-06-27,June,Tuesday,Weekday
7113,TXN_4428486,Smoothie,Drink,1,4,4.00,Low,Unknown,Unknown,Unknown,2023-07-28,July,Friday,Weekday
7114,TXN_9417438,Salad,Food,1,5,5.00,Medium,Unknown,Unknown,In-store,2023-01-05,January,Thursday,Weekday
7115,TXN_5065748,Cake,Dessert,5,3,15.00,High,"Credit Card",Electronic,In-store,2023-07-19,July,Wednesday,Weekday
7117,TXN_4430772,Coffee,Drink,5,2,10.00,Medium,"Credit Card",Electronic,Unknown,2023-01-11,January,Wednesday,Weekday
7118,TXN_4757873,Tea,Drink,1,1.5,1.50,Low,"Credit Card",Electronic,In-store,2023-09-12,September,Tuesday,Weekday
7119,TXN_8014645,Cake,Dessert,2,3,6.00,Medium,Cash,Cash,Takeaway,2023-07-06,July,Thursday,Weekday
7120,TXN_1625754,Cake,Dessert,5,3,15.00,High,"Digital Wallet",Electronic,In-store,2023-08-03,August,Thursday,Weekday
7121,TXN_3987718,Tea,Drink,4,1.5,6.00,Medium,Unknown,Unknown,Unknown,2023-12-24,December,Sunday,Weekend
7122,TXN_6283718,Smoothie,Drink,3,4,12.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-07-20,July,Thursday,Weekday
7123,TXN_2910247,Smoothie,Drink,4,4,16.00,High,"Digital Wallet",Electronic,Unknown,2023-12-02,December,Saturday,Weekend
7124,TXN_9567915,Cake,Dessert,1,3,3.00,Low,"Digital Wallet",Electronic,Takeaway,2023-06-30,June,Friday,Weekday
7125,TXN_6658070,Juice,Drink,2,3,6.00,Medium,Cash,Cash,Takeaway,2023-11-03,November,Friday,Weekday
7126,TXN_2019127,Salad,Food,1,5,5.00,Medium,Cash,Cash,Unknown,2023-08-03,August,Thursday,Weekday
7128,TXN_4062634,Salad,Food,2,5,10.00,Medium,"Credit Card",Electronic,In-store,2023-04-05,April,Wednesday,Weekday
7129,TXN_6007437,Juice,Drink,1,3,3.00,Low,"Credit Card",Electronic,Unknown,2023-11-22,November,Wednesday,Weekday
7130,TXN_2007652,Juice,Drink,2,3,6.00,Medium,"Digital Wallet",Electronic,Unknown,2023-12-09,December,Saturday,Weekend
7131,TXN_4549977,Cookie,Dessert,1,1,1.00,Low,Cash,Cash,Unknown,2023-08-21,August,Monday,Weekday
7132,TXN_6624397,Juice,Drink,4,3,12.00,Medium,Cash,Cash,Takeaway,2023-04-30,April,Sunday,Weekend
7133,TXN_6030518,Sandwich,Food,3,4,12.00,Medium,Unknown,Unknown,In-store,2023-12-20,December,Wednesday,Weekday
7134,TXN_3048882,Juice,Drink,2,3,6.00,Medium,Cash,Cash,Takeaway,2023-12-30,December,Saturday,Weekend
7135,TXN_1736294,Coffee,Drink,3,2,6.00,Medium,"Digital Wallet",Electronic,Unknown,2023-09-06,September,Wednesday,Weekday
7136,TXN_2991733,Tea,Drink,5,1.5,7.50,Medium,"Credit Card",Electronic,Unknown,2023-04-13,April,Thursday,Weekday
7137,TXN_1698600,Salad,Food,4,5,20.00,High,Cash,Cash,Takeaway,2023-07-31,July,Monday,Weekday
7138,TXN_3241510,Tea,Drink,5,1.5,7.50,Medium,"Credit Card",Electronic,Unknown,2023-10-05,October,Thursday,Weekday
7139,TXN_3463568,Salad,Food,2,5,10.00,Medium,"Digital Wallet",Electronic,In-store,2023-04-12,April,Wednesday,Weekday
7140,TXN_8978924,Salad,Food,5,5,25.00,High,Cash,Cash,Unknown,2023-10-09,October,Monday,Weekday
7141,TXN_4228838,Coffee,Drink,5,2,10.00,Medium,"Credit Card",Electronic,Takeaway,2023-09-22,September,Friday,Weekday
7142,TXN_1978239,Salad,Food,4,5,20.00,High,Unknown,Unknown,In-store,2023-09-20,September,Wednesday,Weekday
7143,TXN_2404800,Sandwich,Food,5,4,20.00,High,Cash,Cash,In-store,2023-01-28,January,Saturday,Weekend
7144,TXN_3286168,Smoothie,Drink,5,4,20.00,High,"Digital Wallet",Electronic,Unknown,2023-06-25,June,Sunday,Weekend
7145,TXN_4501915,Juice,Drink,4,3,12.00,Medium,"Credit Card",Electronic,Takeaway,2023-12-04,December,Monday,Weekday
7146,TXN_5922981,Salad,Food,5,5,25.00,High,"Digital Wallet",Electronic,Takeaway,2023-11-10,November,Friday,Weekday
7147,TXN_6273431,Unknown,Unknown,2,3,6.00,Medium,Unknown,Unknown,In-store,2023-04-05,April,Wednesday,Weekday
7148,TXN_4108567,Coffee,Drink,2,2,4.00,Low,Cash,Cash,Takeaway,2023-08-14,August,Monday,Weekday
7149,TXN_1633607,Juice,Drink,1,3,3.00,Low,Cash,Cash,Takeaway,2023-03-13,March,Monday,Weekday
7150,TXN_7645250,Juice,Drink,2,3,6.00,Medium,Unknown,Unknown,Unknown,2023-10-09,October,Monday,Weekday
7151,TXN_4205407,Smoothie,Drink,5,4,20.00,High,"Digital Wallet",Electronic,Unknown,2023-04-27,April,Thursday,Weekday
7152,TXN_5217434,Coffee,Drink,1,2,2.00,Low,Unknown,Unknown,Takeaway,2023-09-22,September,Friday,Weekday
7153,TXN_5124999,Coffee,Drink,5,2,10.00,Medium,"Digital Wallet",Electronic,Unknown,2023-04-11,April,Tuesday,Weekday
7154,TXN_9231480,Cookie,Dessert,4,1,4.00,Low,Cash,Cash,Unknown,2023-08-28,August,Monday,Weekday
7155,TXN_8325722,Sandwich,Food,2,4,8.00,Medium,Unknown,Unknown,Takeaway,2023-05-27,May,Saturday,Weekend
7156,TXN_6691792,Unknown,Unknown,3,3,9.00,Medium,Unknown,Unknown,Takeaway,2023-06-21,June,Wednesday,Weekday
7157,TXN_3514890,Smoothie,Drink,5,4,20.00,High,Unknown,Unknown,In-store,2023-08-02,August,Wednesday,Weekday
7158,TXN_4247105,Coffee,Drink,5,2,10.00,Medium,Cash,Cash,In-store,2023-04-14,April,Friday,Weekday
7159,TXN_3050797,Sandwich,Food,3,4,12.00,Medium,"Credit Card",Electronic,Unknown,2023-09-28,September,Thursday,Weekday
7160,TXN_4822216,Cake,Dessert,1,3,3.00,Low,Unknown,Unknown,Unknown,2023-09-03,September,Sunday,Weekend
7162,TXN_7387416,Juice,Drink,3,3,9.00,Medium,Cash,Cash,Unknown,2023-12-15,December,Friday,Weekday
7163,TXN_5845583,Tea,Drink,4,1.5,6.00,Medium,Cash,Cash,In-store,2023-10-19,October,Thursday,Weekday
7164,TXN_2244418,Salad,Food,5,5,25.00,High,Cash,Cash,Takeaway,2023-10-15,October,Sunday,Weekend
7165,TXN_6692318,Tea,Drink,2,1.5,3.00,Low,Cash,Cash,In-store,2023-08-20,August,Sunday,Weekend
7166,TXN_2638644,Unknown,Unknown,1,1.5,1.50,Low,Unknown,Unknown,Unknown,2023-03-08,March,Wednesday,Weekday
7167,TXN_9571019,Coffee,Drink,2,2,4.00,Low,Cash,Cash,In-store,2023-06-22,June,Thursday,Weekday
7168,TXN_3886177,Cake,Dessert,3,3,9.00,Medium,Unknown,Unknown,Takeaway,2023-07-17,July,Monday,Weekday
7169,TXN_6451595,Juice,Drink,2,3,6.00,Medium,"Credit Card",Electronic,Takeaway,2023-03-26,March,Sunday,Weekend
7170,TXN_2334047,Tea,Drink,1,1.5,1.50,Low,Unknown,Unknown,Takeaway,2023-11-08,November,Wednesday,Weekday
7171,TXN_4797429,Salad,Food,5,5,25.00,High,"Digital Wallet",Electronic,In-store,2023-11-07,November,Tuesday,Weekday
7172,TXN_3888864,Sandwich,Food,1,4,4.00,Low,"Credit Card",Electronic,In-store,2023-10-13,October,Friday,Weekday
7173,TXN_7255755,Sandwich,Food,5,4,20.00,High,Unknown,Unknown,Unknown,2023-10-19,October,Thursday,Weekday
7174,TXN_6972491,Sandwich,Food,1,4,4.00,Low,Unknown,Unknown,Takeaway,2023-07-02,July,Sunday,Weekend
7175,TXN_6925284,Juice,Drink,5,3,15.00,High,"Digital Wallet",Electronic,Takeaway,2023-01-21,January,Saturday,Weekend
7176,TXN_8886791,Tea,Drink,2,1.5,3.00,Low,Cash,Cash,Unknown,2023-07-09,July,Sunday,Weekend
7177,TXN_2925996,Cake,Dessert,3,3,9.00,Medium,Cash,Cash,Takeaway,2023-04-11,April,Tuesday,Weekday
7178,TXN_4356114,Juice,Drink,2,3,6.00,Medium,Cash,Cash,Takeaway,2023-05-05,May,Friday,Weekday
7179,TXN_2097023,Salad,Food,3,5,15.00,High,"Digital Wallet",Electronic,Takeaway,2023-11-10,November,Friday,Weekday
7180,TXN_2726749,Juice,Drink,4,3,12.00,Medium,Unknown,Unknown,Takeaway,2023-05-19,May,Friday,Weekday
7181,TXN_3357336,Cake,Dessert,4,3,12.00,Medium,Unknown,Unknown,In-store,2023-02-20,February,Monday,Weekday
7182,TXN_3529354,Juice,Drink,2,3,6.00,Medium,"Credit Card",Electronic,Takeaway,2023-09-06,September,Wednesday,Weekday
7183,TXN_9738339,Juice,Drink,1,3,3.00,Low,Unknown,Unknown,In-store,2023-07-09,July,Sunday,Weekend
7184,TXN_9389963,Unknown,Unknown,5,4,20.00,High,Unknown,Unknown,Takeaway,2023-02-28,February,Tuesday,Weekday
7185,TXN_6837879,Unknown,Unknown,5,3,15.00,High,"Digital Wallet",Electronic,Unknown,2023-04-09,April,Sunday,Weekend
7186,TXN_1046659,Smoothie,Drink,3,4,12.00,Medium,Unknown,Unknown,Takeaway,2023-12-14,December,Thursday,Weekday
7187,TXN_2032049,Salad,Food,2,5,10.00,Medium,"Credit Card",Electronic,Unknown,2023-10-12,October,Thursday,Weekday
7188,TXN_1444479,Unknown,Unknown,1,3,3.00,Low,"Credit Card",Electronic,Unknown,2023-12-10,December,Sunday,Weekend
7189,TXN_7251037,Salad,Food,3,5,15.00,High,"Credit Card",Electronic,In-store,2023-08-17,August,Thursday,Weekday
7190,TXN_9891576,Sandwich,Food,3,4,12.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-04-28,April,Friday,Weekday
7191,TXN_5315818,Salad,Food,1,5,5.00,Medium,"Digital Wallet",Electronic,Unknown,2023-02-06,February,Monday,Weekday
7192,TXN_9830755,Cookie,Dessert,5,1,5.00,Medium,"Digital Wallet",Electronic,Takeaway,2023-06-24,June,Saturday,Weekend
7193,TXN_8833319,Salad,Food,1,5,5.00,Medium,Unknown,Unknown,Takeaway,2023-10-01,October,Sunday,Weekend
7194,TXN_4353750,Cake,Dessert,2,3,6.00,Medium,"Credit Card",Electronic,Unknown,2023-03-02,March,Thursday,Weekday
7195,TXN_8809659,Juice,Drink,2,3,6.00,Medium,Cash,Cash,Takeaway,2023-01-16,January,Monday,Weekday
7196,TXN_2104550,Coffee,Drink,4,2,8.00,Medium,"Credit Card",Electronic,In-store,2023-09-08,September,Friday,Weekday
7197,TXN_7554731,Cake,Dessert,1,3,3.00,Low,"Credit Card",Electronic,In-store,2023-02-02,February,Thursday,Weekday
7199,TXN_8652021,Cake,Dessert,1,3,3.00,Low,"Credit Card",Electronic,In-store,2023-09-23,September,Saturday,Weekend
